PRODUCT_ID,PRODUCT,TYPE,UNIT PRICE,UNIT,QTY,TOTAL SALES,CURRENCY,STORE,COUNTRY,YEAR
12,carrot,vegetables,0.3,kg,53437,225018.7,EUR,Store E,Germany,2020
13,capsicum,vegetables,0.5,kg,28911,239474.2,EUR,Store E,Germany,2020
14,onion,vegetables,0.2,kg,10876,241649.4,EUR,Store E,Germany,2020
15,potato,vegetables,0.3,kg,20872,247911.0,EUR,Store E,Germany,2020
16,lemon,vegetables,0.4,kg,5673,250180.2,EUR,Store E,Germany,2020
17,tomato,vegetables,0.6,kg,5679,253587.6,EUR,Store E,Germany,2020
18,raddish,vegetables,0.3,kg,4706,254999.4,EUR,Store E,Germany,2020
19,beetroot,vegetables,0.4,kg,4021,256607.8,EUR,Store E,Germany,2020
20,cabbage,vegetables,0.5,piece,62713,287964.3,EUR,Store E,Germany,2020
21,lettuce,vegetables,0.6,piece,22763,301622.1,EUR,Store E,Germany,2020
22,spinach,vegetables,0.7,kg,33874,325333.9,EUR,Store E,Germany,2020
23,soy bean,vegetables,0.8,kg,12002,334935.5,EUR,Store E,Germany,2020
24,cauliflower,vegetables,0.6,piece,21631,347914.1,EUR,Store E,Germany,2020
25,bell pepper,vegetables,0.7,kg,81341,404852.8,EUR,Store E,Germany,2020
26,chilli pepper,vegetables,0.5,kg,13880,411792.8,EUR,Store E,Germany,2020
27,turnip,vegetables,0.4,kg,24430,421564.8,EUR,Store E,Germany,2020
28,corn,vegetables,0.3,kg,22042,428177.4,EUR,Store E,Germany,2020
29,sweetcorn,vegetables,0.4,kg,27378,439128.6,EUR,Store E,Germany,2020
30,sweet potato,vegetables,0.5,kg,44026,461141.6,EUR,Store E,Germany,2020
31,paprika,vegetables,2.0,kg,53022,567185.6,EUR,Store E,Germany,2020
32,jalepeno,vegetables,2.0,kg,7246,581677.6,EUR,Store E,Germany,2020
33,ginger,vegetables,1.5,kg,11377,598743.1,EUR,Store E,Germany,2020
34,garlic,vegetables,1.5,kg,9367,612793.6,EUR,Store E,Germany,2020
35,peas,vegetables,3.0,kg,47032,753889.6,EUR,Store E,Germany,2020
36,eggplant,vegetables,1.5,kg,59839,843648.1,EUR,Store E,Germany,2020
1,banana,fruits,0.5,kg,29529,14764.5,EUR,Store A,Germany,2021
2,apple,fruits,0.7,kg,4843,18154.6,EUR,Store A,Germany,2021
3,pear,fruits,0.6,kg,18249,29104.0,EUR,Store A,Germany,2021
4,grapes,fruits,1.2,kg,10955,42250.0,EUR,Store A,Germany,2021
5,orange,fruits,0.8,kg,20606,58734.8,EUR,Store A,Germany,2021
6,kiwi,fruits,0.9,piece,19674,76441.4,EUR,Store A,Germany,2021
7,watermelon,fruits,5.0,kg,39041,271646.4,EUR,Store A,Germany,2021
8,pomegranate,fruits,2.5,kg,21095,324383.9,EUR,Store A,Germany,2021
9,pineapple,fruits,1.5,piece,58445,412051.4,EUR,Store A,Germany,2021
10,mango,fruits,2.0,piece,25773,463597.4,EUR,Store A,Germany,2021
11,cucumber,vegetables,0.4,piece,58079,486829.0,EUR,Store A,Germany,2021
12,carrot,vegetables,0.3,kg,80462,510967.6,EUR,Store A,Germany,2021
13,capsicum,vegetables,0.5,kg,68564,545249.6,EUR,Store A,Germany,2021
14,onion,vegetables,0.2,kg,84089,562067.4,EUR,Store A,Germany,2021
15,potato,vegetables,0.3,kg,63017,580972.5,EUR,Store A,Germany,2021
16,lemon,vegetables,0.4,kg,46186,599446.9,EUR,Store A,Germany,2021
17,tomato,vegetables,0.6,kg,5543,602772.7,EUR,Store A,Germany,2021
18,raddish,vegetables,0.3,kg,21878,609336.1,EUR,Store A,Germany,2021
19,beetroot,vegetables,0.4,kg,18549,616755.7,EUR,Store A,Germany,2021
20,cabbage,vegetables,0.5,piece,7702,620606.7,EUR,Store A,Germany,2021
21,lettuce,vegetables,0.6,piece,43363,646624.5,EUR,Store A,Germany,2021
22,spinach,vegetables,0.7,kg,18880,659840.5,EUR,Store A,Germany,2021
23,soy bean,vegetables,0.8,kg,7014,665451.7,EUR,Store A,Germany,2021
24,cauliflower,vegetables,0.6,piece,44105,691914.7,EUR,Store A,Germany,2021
25,bell pepper,vegetables,0.7,kg,12800,700874.7,EUR,Store A,Germany,2021
26,chilli pepper,vegetables,0.5,kg,80976,741362.7,EUR,Store A,Germany,2021
27,turnip,vegetables,0.4,kg,29348,753101.9,EUR,Store A,Germany,2021
28,corn,vegetables,0.3,kg,8388,755618.3,EUR,Store A,Germany,2021
29,sweetcorn,vegetables,0.4,kg,4804,757539.9,EUR,Store A,Germany,2021
30,sweet potato,vegetables,0.5,kg,48172,781625.9,EUR,Store A,Germany,2021
31,paprika,vegetables,2.0,kg,77737,937099.9,EUR,Store A,Germany,2021
32,jalepeno,vegetables,2.0,kg,3287,943673.9,EUR,Store A,Germany,2021
33,ginger,vegetables,1.5,kg,11658,961160.9,EUR,Store A,Germany,2021
34,garlic,vegetables,1.5,kg,498,961907.9,EUR,Store A,Germany,2021
35,peas,vegetables,3.0,kg,43482,1092353.9,EUR,Store A,Germany,2021
36,eggplant,vegetables,1.5,kg,28888,1135685.9,EUR,Store A,Germany,2021
1,banana,fruits,0.5,kg,18605,9302.5,EUR,Store B,Germany,2021
2,apple,fruits,0.7,kg,9117,15684.4,EUR,Store B,Germany,2021
3,pear,fruits,0.6,kg,25741,31129.0,EUR,Store B,Germany,2021
4,grapes,fruits,1.2,kg,18909,53819.8,EUR,Store B,Germany,2021
5,orange,fruits,0.8,kg,25195,73975.8,EUR,Store B,Germany,2021
6,kiwi,fruits,0.9,piece,440,74371.8,EUR,Store B,Germany,2021
7,watermelon,fruits,5.0,kg,42127,285006.8,EUR,Store B,Germany,2021
8,pomegranate,fruits,2.5,kg,22747,341874.3,EUR,Store B,Germany,2021
9,pineapple,fruits,1.5,piece,9645,356341.8,EUR,Store B,Germany,2021
10,mango,fruits,2.0,piece,39790,435921.8,EUR,Store B,Germany,2021
11,cucumber,vegetables,0.4,piece,34018,449529.0,EUR,Store B,Germany,2021
12,carrot,vegetables,0.3,kg,18867,455189.1,EUR,Store B,Germany,2021
13,capsicum,vegetables,0.5,kg,17009,463693.6,EUR,Store B,Germany,2021
14,onion,vegetables,0.2,kg,23580,468409.6,EUR,Store B,Germany,2021
15,potato,vegetables,0.3,kg,6228,470278.0,EUR,Store B,Germany,2021
16,lemon,vegetables,0.4,kg,10960,474662.0,EUR,Store B,Germany,2021
17,tomato,vegetables,0.6,kg,66848,514770.8,EUR,Store B,Germany,2021
18,raddish,vegetables,0.3,kg,31829,524319.5,EUR,Store B,Germany,2021
19,beetroot,vegetables,0.4,kg,48486,543713.9,EUR,Store B,Germany,2021
20,cabbage,vegetables,0.5,piece,518,543972.9,EUR,Store B,Germany,2021
21,lettuce,vegetables,0.6,piece,6738,548015.7,EUR,Store B,Germany,2021
22,spinach,vegetables,0.7,kg,30768,569553.3,EUR,Store B,Germany,2021
23,soy bean,vegetables,0.8,kg,23479,588336.5,EUR,Store B,Germany,2021
24,cauliflower,vegetables,0.6,piece,14276,596902.1,EUR,Store B,Germany,2021
25,bell pepper,vegetables,0.7,kg,26919,615745.4,EUR,Store B,Germany,2021
26,chilli pepper,vegetables,0.5,kg,25440,628465.4,EUR,Store B,Germany,2021
27,turnip,vegetables,0.4,kg,16200,634945.4,EUR,Store B,Germany,2021
28,corn,vegetables,0.3,kg,12513,638699.3,EUR,Store B,Germany,2021
29,sweetcorn,vegetables,0.4,kg,17726,645789.7,EUR,Store B,Germany,2021
30,sweet potato,vegetables,0.5,kg,50708,671143.7,EUR,Store B,Germany,2021
31,paprika,vegetables,2.0,kg,80913,832969.7,EUR,Store B,Germany,2021
32,jalepeno,vegetables,2.0,kg,8006,848981.7,EUR,Store B,Germany,2021
33,ginger,vegetables,1.5,kg,16008,872993.7,EUR,Store B,Germany,2021
34,garlic,vegetables,1.5,kg,31909,920857.2,EUR,Store B,Germany,2021
35,peas,vegetables,3.0,kg,46808,1061281.2,EUR,Store B,Germany,2021
36,eggplant,vegetables,1.5,kg,10956,1077715.2,EUR,Store B,Germany,2021
1,banana,fruits,0.5,kg,89338,44669.0,EUR,Store C,Germany,2021
2,apple,fruits,0.7,kg,38182,71396.4,EUR,Store C,Germany,2021
3,pear,fruits,0.6,kg,89095,124853.4,EUR,Store C,Germany,2021
4,grapes,fruits,1.2,kg,53384,188914.2,EUR,Store C,Germany,2021
5,orange,fruits,0.8,kg,18761,203923.0,EUR,Store C,Germany,2021
6,kiwi,fruits,0.9,piece,29615,230576.5,EUR,Store C,Germany,2021
7,watermelon,fruits,5.0,kg,8979,275471.5,EUR,Store C,Germany,2021
8,pomegranate,fruits,2.5,kg,4773,287404.0,EUR,Store C,Germany,2021
9,pineapple,fruits,1.5,piece,32715,336476.5,EUR,Store C,Germany,2021
10,mango,fruits,2.0,piece,39620,415716.5,EUR,Store C,Germany,2021
11,cucumber,vegetables,0.4,piece,17828,422847.7,EUR,Store C,Germany,2021
12,carrot,vegetables,0.3,kg,16700,427857.7,EUR,Store C,Germany,2021
13,capsicum,vegetables,0.5,kg,2663,429189.2,EUR,Store C,Germany,2021
14,onion,vegetables,0.2,kg,9048,430998.8,EUR,Store C,Germany,2021
15,potato,vegetables,0.3,kg,22711,437812.1,EUR,Store C,Germany,2021
16,lemon,vegetables,0.4,kg,29450,449592.1,EUR,Store C,Germany,2021
17,tomato,vegetables,0.6,kg,8201,454512.7,EUR,Store C,Germany,2021
18,raddish,vegetables,0.3,kg,6788,456549.1,EUR,Store C,Germany,2021
19,beetroot,vegetables,0.4,kg,46693,475226.3,EUR,Store C,Germany,2021
20,cabbage,vegetables,0.5,piece,25298,487875.3,EUR,Store C,Germany,2021
21,lettuce,vegetables,0.6,piece,26815,503964.3,EUR,Store C,Germany,2021
22,spinach,vegetables,0.7,kg,13791,513618.0,EUR,Store C,Germany,2021
23,soy bean,vegetables,0.8,kg,6998,519216.4,EUR,Store C,Germany,2021
24,cauliflower,vegetables,0.6,piece,3902,521557.6,EUR,Store C,Germany,2021
25,bell pepper,vegetables,0.7,kg,19386,535127.8,EUR,Store C,Germany,2021
26,chilli pepper,vegetables,0.5,kg,13668,541961.8,EUR,Store C,Germany,2021
27,turnip,vegetables,0.4,kg,23440,551337.8,EUR,Store C,Germany,2021
28,corn,vegetables,0.3,kg,9222,554104.4,EUR,Store C,Germany,2021
29,sweetcorn,vegetables,0.4,kg,61945,578882.4,EUR,Store C,Germany,2021
30,sweet potato,vegetables,0.5,kg,51753,604758.9,EUR,Store C,Germany,2021
31,paprika,vegetables,2.0,kg,5228,615214.9,EUR,Store C,Germany,2021
32,jalepeno,vegetables,2.0,kg,8010,631234.9,EUR,Store C,Germany,2021
33,ginger,vegetables,1.5,kg,11938,649141.9,EUR,Store C,Germany,2021
34,garlic,vegetables,1.5,kg,6799,659340.4,EUR,Store C,Germany,2021
35,peas,vegetables,3.0,kg,36660,769320.4,EUR,Store C,Germany,2021
36,eggplant,vegetables,1.5,kg,1213,771139.9,EUR,Store C,Germany,2021
1,banana,fruits,0.5,kg,1640,820.0,EUR,Store D,Germany,2021
2,apple,fruits,0.7,kg,6131,5111.7,EUR,Store D,Germany,2021
3,pear,fruits,0.6,kg,48007,33915.9,EUR,Store D,Germany,2021
4,grapes,fruits,1.2,kg,36079,77210.7,EUR,Store D,Germany,2021
5,orange,fruits,0.8,kg,71674,134549.9,EUR,Store D,Germany,2021
6,kiwi,fruits,0.9,piece,86357,212271.2,EUR,Store D,Germany,2021
7,watermelon,fruits,5.0,kg,24799,336266.2,EUR,Store D,Germany,2021
8,pomegranate,fruits,2.5,kg,15239,374363.7,EUR,Store D,Germany,2021
9,pineapple,fruits,1.5,piece,2437,378019.2,EUR,Store D,Germany,2021
10,mango,fruits,2.0,piece,25282,428583.2,EUR,Store D,Germany,2021
11,cucumber,vegetables,0.4,piece,79394,460340.8,EUR,Store D,Germany,2021
12,carrot,vegetables,0.3,kg,69544,481204.0,EUR,Store D,Germany,2021
13,capsicum,vegetables,0.5,kg,42843,502625.5,EUR,Store D,Germany,2021
14,onion,vegetables,0.2,kg,26776,507980.7,EUR,Store D,Germany,2021
15,potato,vegetables,0.3,kg,81270,532361.7,EUR,Store D,Germany,2021
16,lemon,vegetables,0.4,kg,6950,535141.7,EUR,Store D,Germany,2021
17,tomato,vegetables,0.6,kg,8887,540473.9,EUR,Store D,Germany,2021
18,raddish,vegetables,0.3,kg,5842,542226.5,EUR,Store D,Germany,2021
19,beetroot,vegetables,0.4,kg,58240,565522.5,EUR,Store D,Germany,2021
20,cabbage,vegetables,0.5,piece,14287,572666.0,EUR,Store D,Germany,2021
21,lettuce,vegetables,0.6,piece,16190,582380.0,EUR,Store D,Germany,2021
22,spinach,vegetables,0.7,kg,81143,639180.1,EUR,Store D,Germany,2021
23,soy bean,vegetables,0.8,kg,31855,664664.1,EUR,Store D,Germany,2021
24,cauliflower,vegetables,0.6,piece,33427,684720.3,EUR,Store D,Germany,2021
25,bell pepper,vegetables,0.7,kg,52555,721508.8,EUR,Store D,Germany,2021
26,chilli pepper,vegetables,0.5,kg,56745,749881.3,EUR,Store D,Germany,2021
27,turnip,vegetables,0.4,kg,13426,755251.7,EUR,Store D,Germany,2021
28,corn,vegetables,0.3,kg,36692,766259.3,EUR,Store D,Germany,2021
29,sweetcorn,vegetables,0.4,kg,34381,780011.7,EUR,Store D,Germany,2021
30,sweet potato,vegetables,0.5,kg,36793,798408.2,EUR,Store D,Germany,2021
31,paprika,vegetables,2.0,kg,51587,901582.2,EUR,Store D,Germany,2021
32,jalepeno,vegetables,2.0,kg,27467,956516.2,EUR,Store D,Germany,2021
33,ginger,vegetables,1.5,kg,29892,1001354.2,EUR,Store D,Germany,2021
34,garlic,vegetables,1.5,kg,47160,1072094.2,EUR,Store D,Germany,2021
35,peas,vegetables,3.0,kg,19225,1129769.2,EUR,Store D,Germany,2021
36,eggplant,vegetables,1.5,kg,24876,1167083.2,EUR,Store D,Germany,2021
1,banana,fruits,0.5,kg,32861,16430.5,EUR,Store E,Germany,2021
2,apple,fruits,0.7,kg,63550,60915.5,EUR,Store E,Germany,2021
3,pear,fruits,0.6,kg,13049,68744.9,EUR,Store E,Germany,2021
4,grapes,fruits,1.2,kg,25832,99743.3,EUR,Store E,Germany,2021
5,orange,fruits,0.8,kg,28645,122659.3,EUR,Store E,Germany,2021
6,kiwi,fruits,0.9,piece,35370,154492.3,EUR,Store E,Germany,2021
7,watermelon,fruits,5.0,kg,8756,198272.3,EUR,Store E,Germany,2021
8,pomegranate,fruits,2.5,kg,18230,243847.3,EUR,Store E,Germany,2021
9,pineapple,fruits,1.5,piece,22165,277094.8,EUR,Store E,Germany,2021
10,mango,fruits,2.0,piece,54912,386918.8,EUR,Store E,Germany,2021
11,cucumber,vegetables,0.4,piece,58013,410124.0,EUR,Store E,Germany,2021
12,carrot,vegetables,0.3,kg,17346,415327.8,EUR,Store E,Germany,2021
13,capsicum,vegetables,0.5,kg,52425,441540.3,EUR,Store E,Germany,2021
14,onion,vegetables,0.2,kg,53900,452320.3,EUR,Store E,Germany,2021
15,potato,vegetables,0.3,kg,41361,464728.6,EUR,Store E,Germany,2021
16,lemon,vegetables,0.4,kg,1685,465402.6,EUR,Store E,Germany,2021
17,tomato,vegetables,0.6,kg,88627,518578.8,EUR,Store E,Germany,2021
18,raddish,vegetables,0.3,kg,27977,526971.9,EUR,Store E,Germany,2021
19,beetroot,vegetables,0.4,kg,21083,535405.1,EUR,Store E,Germany,2021
20,cabbage,vegetables,0.5,piece,18334,544572.1,EUR,Store E,Germany,2021
21,lettuce,vegetables,0.6,piece,78389,591605.5,EUR,Store E,Germany,2021
22,spinach,vegetables,0.7,kg,12688,600487.1,EUR,Store E,Germany,2021
23,soy bean,vegetables,0.8,kg,12693,610641.5,EUR,Store E,Germany,2021
24,cauliflower,vegetables,0.6,piece,48354,639653.9,EUR,Store E,Germany,2021
25,bell pepper,vegetables,0.7,kg,33322,662979.3,EUR,Store E,Germany,2021
26,chilli pepper,vegetables,0.5,kg,56477,691217.8,EUR,Store E,Germany,2021
27,turnip,vegetables,0.4,kg,5393,693375.0,EUR,Store E,Germany,2021
28,corn,vegetables,0.3,kg,13238,697346.4,EUR,Store E,Germany,2021
29,sweetcorn,vegetables,0.4,kg,18685,704820.4,EUR,Store E,Germany,2021
30,sweet potato,vegetables,0.5,kg,18785,714212.9,EUR,Store E,Germany,2021
31,paprika,vegetables,2.0,kg,1822,717856.9,EUR,Store E,Germany,2021
32,jalepeno,vegetables,2.0,kg,4174,726204.9,EUR,Store E,Germany,2021
33,ginger,vegetables,1.5,kg,59768,815856.9,EUR,Store E,Germany,2021
34,garlic,vegetables,1.5,kg,45027,883397.4,EUR,Store E,Germany,2021
35,peas,vegetables,3.0,kg,24122,955763.4,EUR,Store E,Germany,2021
36,eggplant,vegetables,1.5,kg,1102,957416.4,EUR,Store E,Germany,2021
1,banana,fruits,0.5,kg,18570,9285.0,EUR,Store A,Germany,2022
2,apple,fruits,0.7,kg,50475,44617.5,EUR,Store A,Germany,2022
3,pear,fruits,0.6,kg,15944,54183.9,EUR,Store A,Germany,2022
4,grapes,fruits,1.2,kg,25863,85219.5,EUR,Store A,Germany,2022
5,orange,fruits,0.8,kg,37994,115614.7,EUR,Store A,Germany,2022
6,kiwi,fruits,0.9,piece,53528,163789.9,EUR,Store A,Germany,2022
7,watermelon,fruits,5.0,kg,21693,272254.9,EUR,Store A,Germany,2022
8,pomegranate,fruits,2.5,kg,57093,414987.4,EUR,Store A,Germany,2022
9,pineapple,fruits,1.5,piece,10043,430051.9,EUR,Store A,Germany,2022
10,mango,fruits,2.0,piece,55184,540419.9,EUR,Store A,Germany,2022
11,cucumber,vegetables,0.4,piece,27380,551371.9,EUR,Store A,Germany,2022
12,carrot,vegetables,0.3,kg,20320,557467.9,EUR,Store A,Germany,2022
13,capsicum,vegetables,0.5,kg,6346,560640.9,EUR,Store A,Germany,2022
14,onion,vegetables,0.2,kg,12942,563229.3,EUR,Store A,Germany,2022
15,potato,vegetables,0.3,kg,47883,577594.2,EUR,Store A,Germany,2022
16,lemon,vegetables,0.4,kg,16372,584143.0,EUR,Store A,Germany,2022
17,tomato,vegetables,0.6,kg,84265,634702.0,EUR,Store A,Germany,2022
18,raddish,vegetables,0.3,kg,29517,643557.1,EUR,Store A,Germany,2022
19,beetroot,vegetables,0.4,kg,19886,651511.5,EUR,Store A,Germany,2022
20,cabbage,vegetables,0.5,piece,56665,679844.0,EUR,Store A,Germany,2022
21,lettuce,vegetables,0.6,piece,5785,683315.0,EUR,Store A,Germany,2022
22,spinach,vegetables,0.7,kg,15343,694055.1,EUR,Store A,Germany,2022
23,soy bean,vegetables,0.8,kg,3811,697103.9,EUR,Store A,Germany,2022
24,cauliflower,vegetables,0.6,piece,16282,706873.1,EUR,Store A,Germany,2022
25,bell pepper,vegetables,0.7,kg,16790,718626.1,EUR,Store A,Germany,2022
26,chilli pepper,vegetables,0.5,kg,43966,740609.1,EUR,Store A,Germany,2022
27,turnip,vegetables,0.4,kg,10266,744715.5,EUR,Store A,Germany,2022
28,corn,vegetables,0.3,kg,30842,753968.1,EUR,Store A,Germany,2022
29,sweetcorn,vegetables,0.4,kg,27216,764854.5,EUR,Store A,Germany,2022
30,sweet potato,vegetables,0.5,kg,11078,770393.5,EUR,Store A,Germany,2022
31,paprika,vegetables,2.0,kg,2297,774987.5,EUR,Store A,Germany,2022
32,jalepeno,vegetables,2.0,kg,2715,780417.5,EUR,Store A,Germany,2022
33,ginger,vegetables,1.5,kg,32883,829742.0,EUR,Store A,Germany,2022
34,garlic,vegetables,1.5,kg,24619,866670.5,EUR,Store A,Germany,2022
35,peas,vegetables,3.0,kg,6274,885492.5,EUR,Store A,Germany,2022
36,eggplant,vegetables,1.5,kg,32168,933744.5,EUR,Store A,Germany,2022
1,banana,fruits,0.5,kg,1598,799.0,EUR,Store B,Germany,2022
2,apple,fruits,0.7,kg,35137,25394.9,EUR,Store B,Germany,2022
3,pear,fruits,0.6,kg,64525,64109.9,EUR,Store B,Germany,2022
4,grapes,fruits,1.2,kg,877,65162.3,EUR,Store B,Germany,2022
5,orange,fruits,0.8,kg,32469,91137.5,EUR,Store B,Germany,2022
6,kiwi,fruits,0.9,piece,83737,166500.8,EUR,Store B,Germany,2022
7,watermelon,fruits,5.0,kg,75985,546425.8,EUR,Store B,Germany,2022
8,pomegranate,fruits,2.5,kg,4907,558693.3,EUR,Store B,Germany,2022
9,pineapple,fruits,1.5,piece,2181,561964.8,EUR,Store B,Germany,2022
10,mango,fruits,2.0,piece,23369,608702.8,EUR,Store B,Germany,2022
11,cucumber,vegetables,0.4,piece,59962,632687.6,EUR,Store B,Germany,2022
12,carrot,vegetables,0.3,kg,4048,633902.0,EUR,Store B,Germany,2022
13,capsicum,vegetables,0.5,kg,55078,661441.0,EUR,Store B,Germany,2022
14,onion,vegetables,0.2,kg,28306,667102.2,EUR,Store B,Germany,2022
15,potato,vegetables,0.3,kg,66454,687038.4,EUR,Store B,Germany,2022
16,lemon,vegetables,0.4,kg,9885,690992.4,EUR,Store B,Germany,2022
17,tomato,vegetables,0.6,kg,17482,701481.6,EUR,Store B,Germany,2022
18,raddish,vegetables,0.3,kg,17754,706807.8,EUR,Store B,Germany,2022
19,beetroot,vegetables,0.4,kg,89904,742769.4,EUR,Store B,Germany,2022
20,cabbage,vegetables,0.5,piece,7999,746768.9,EUR,Store B,Germany,2022
21,lettuce,vegetables,0.6,piece,14015,755177.9,EUR,Store B,Germany,2022
22,spinach,vegetables,0.7,kg,56819,794951.2,EUR,Store B,Germany,2022
23,soy bean,vegetables,0.8,kg,6347,800028.8,EUR,Store B,Germany,2022
24,cauliflower,vegetables,0.6,piece,34944,820995.2,EUR,Store B,Germany,2022
25,bell pepper,vegetables,0.7,kg,18684,834074.0,EUR,Store B,Germany,2022
26,chilli pepper,vegetables,0.5,kg,25219,846683.5,EUR,Store B,Germany,2022
27,turnip,vegetables,0.4,kg,13428,852054.7,EUR,Store B,Germany,2022
28,corn,vegetables,0.3,kg,2255,852731.2,EUR,Store B,Germany,2022
29,sweetcorn,vegetables,0.4,kg,43525,870141.2,EUR,Store B,Germany,2022
30,sweet potato,vegetables,0.5,kg,22695,881488.7,EUR,Store B,Germany,2022
31,paprika,vegetables,2.0,kg,80511,1042510.7,EUR,Store B,Germany,2022
32,jalepeno,vegetables,2.0,kg,33335,1109180.7,EUR,Store B,Germany,2022
33,ginger,vegetables,1.5,kg,14934,1131581.7,EUR,Store B,Germany,2022
34,garlic,vegetables,1.5,kg,26497,1171327.2,EUR,Store B,Germany,2022
35,peas,vegetables,3.0,kg,50007,1321348.2,EUR,Store B,Germany,2022
36,eggplant,vegetables,1.5,kg,5375,1329410.7,EUR,Store B,Germany,2022
1,banana,fruits,0.5,kg,17978,8989.0,EUR,Store C,Germany,2022
2,apple,fruits,0.7,kg,45459,40810.3,EUR,Store C,Germany,2022
3,pear,fruits,0.6,kg,6769,44871.7,EUR,Store C,Germany,2022
4,grapes,fruits,1.2,kg,35787,87816.1,EUR,Store C,Germany,2022
5,orange,fruits,0.8,kg,31269,112831.3,EUR,Store C,Germany,2022
6,kiwi,fruits,0.9,piece,9250,121156.3,EUR,Store C,Germany,2022
7,watermelon,fruits,5.0,kg,35797,300141.3,EUR,Store C,Germany,2022
8,pomegranate,fruits,2.5,kg,71340,478491.3,EUR,Store C,Germany,2022
9,pineapple,fruits,1.5,piece,67387,579571.8,EUR,Store C,Germany,2022
10,mango,fruits,2.0,piece,10496,600563.8,EUR,Store C,Germany,2022
11,cucumber,vegetables,0.4,piece,19789,608479.4,EUR,Store C,Germany,2022
12,carrot,vegetables,0.3,kg,59826,626427.2,EUR,Store C,Germany,2022
13,capsicum,vegetables,0.5,kg,15814,634334.2,EUR,Store C,Germany,2022
14,onion,vegetables,0.2,kg,54434,645221.0,EUR,Store C,Germany,2022
15,potato,vegetables,0.3,kg,17544,650484.2,EUR,Store C,Germany,2022
16,lemon,vegetables,0.4,kg,14779,656395.8,EUR,Store C,Germany,2022
17,tomato,vegetables,0.6,kg,62653,693987.6,EUR,Store C,Germany,2022
18,raddish,vegetables,0.3,kg,33745,704111.1,EUR,Store C,Germany,2022
19,beetroot,vegetables,0.4,kg,6382,706663.9,EUR,Store C,Germany,2022
20,cabbage,vegetables,0.5,piece,19986,716656.9,EUR,Store C,Germany,2022
21,lettuce,vegetables,0.6,piece,57528,751173.7,EUR,Store C,Germany,2022
22,spinach,vegetables,0.7,kg,37411,777361.4,EUR,Store C,Germany,2022
23,soy bean,vegetables,0.8,kg,19015,792573.4,EUR,Store C,Germany,2022
24,cauliflower,vegetables,0.6,piece,30261,810730.0,EUR,Store C,Germany,2022
25,bell pepper,vegetables,0.7,kg,15492,821574.4,EUR,Store C,Germany,2022
26,chilli pepper,vegetables,0.5,kg,39401,841274.9,EUR,Store C,Germany,2022
27,turnip,vegetables,0.4,kg,5204,843356.5,EUR,Store C,Germany,2022
28,corn,vegetables,0.3,kg,40769,855587.2,EUR,Store C,Germany,2022
29,sweetcorn,vegetables,0.4,kg,53798,877106.4,EUR,Store C,Germany,2022
30,sweet potato,vegetables,0.5,kg,25749,889980.9,EUR,Store C,Germany,2022
31,paprika,vegetables,2.0,kg,25586,941152.9,EUR,Store C,Germany,2022
32,jalepeno,vegetables,2.0,kg,8246,957644.9,EUR,Store C,Germany,2022
33,ginger,vegetables,1.5,kg,31660,1005134.9,EUR,Store C,Germany,2022
34,garlic,vegetables,1.5,kg,29767,1049785.4,EUR,Store C,Germany,2022
35,peas,vegetables,3.0,kg,28626,1135663.4,EUR,Store C,Germany,2022
36,eggplant,vegetables,1.5,kg,19387,1164743.9,EUR,Store C,Germany,2022
1,banana,fruits,0.5,kg,8915,4457.5,EUR,Store D,Germany,2022
2,apple,fruits,0.7,kg,13574,13959.3,EUR,Store D,Germany,2022
3,pear,fruits,0.6,kg,26391,29793.9,EUR,Store D,Germany,2022
4,grapes,fruits,1.2,kg,56118,97135.5,EUR,Store D,Germany,2022
5,orange,fruits,0.8,kg,23400,115855.5,EUR,Store D,Germany,2022
6,kiwi,fruits,0.9,piece,59776,169653.9,EUR,Store D,Germany,2022
7,watermelon,fruits,5.0,kg,5962,199463.9,EUR,Store D,Germany,2022
8,pomegranate,fruits,2.5,kg,53261,332616.4,EUR,Store D,Germany,2022
9,pineapple,fruits,1.5,piece,64702,429669.4,EUR,Store D,Germany,2022
10,mango,fruits,2.0,piece,27359,484387.4,EUR,Store D,Germany,2022
11,cucumber,vegetables,0.4,piece,47231,503279.8,EUR,Store D,Germany,2022
12,carrot,vegetables,0.3,kg,14465,507619.3,EUR,Store D,Germany,2022
13,capsicum,vegetables,0.5,kg,20298,517768.3,EUR,Store D,Germany,2022
14,onion,vegetables,0.2,kg,1064,517981.1,EUR,Store D,Germany,2022
15,potato,vegetables,0.3,kg,29304,526772.3,EUR,Store D,Germany,2022
16,lemon,vegetables,0.4,kg,6596,529410.7,EUR,Store D,Germany,2022
17,tomato,vegetables,0.6,kg,20651,541801.3,EUR,Store D,Germany,2022
18,raddish,vegetables,0.3,kg,1215,542165.8,EUR,Store D,Germany,2022
19,beetroot,vegetables,0.4,kg,79724,574055.4,EUR,Store D,Germany,2022
20,cabbage,vegetables,0.5,piece,4614,576362.4,EUR,Store D,Germany,2022
21,lettuce,vegetables,0.6,piece,42607,601926.6,EUR,Store D,Germany,2022
22,spinach,vegetables,0.7,kg,27023,620842.7,EUR,Store D,Germany,2022
23,soy bean,vegetables,0.8,kg,26673,642181.1,EUR,Store D,Germany,2022
24,cauliflower,vegetables,0.6,piece,26067,657821.3,EUR,Store D,Germany,2022
