PRODUCT_ID,PRODUCT,TYPE,UNIT PRICE,UNIT,QTY,TOTAL SALES,CURRENCY,STORE,COUNTRY,YEAR
26,chilli pepper,vegetables,0.4855,kg,26099,265496.45,EUR,Store D,Switzerland,2020
27,turnip,vegetables,0.3884,kg,2837,266598.34,EUR,Store D,Switzerland,2020
28,corn,vegetables,0.2913,kg,11382,269913.92,EUR,Store D,Switzerland,2020
29,sweetcorn,vegetables,0.3884,kg,2884,271034.06,EUR,Store D,Switzerland,2020
30,sweet potato,vegetables,0.4855,kg,8113,274972.93,EUR,Store D,Switzerland,2020
31,paprika,vegetables,1.942,kg,8009,290526.4,EUR,Store D,Switzerland,2020
32,jalepeno,vegetables,1.942,kg,8499,307031.46,EUR,Store D,Switzerland,2020
33,ginger,vegetables,1.4565,kg,9936,321503.25,EUR,Store D,Switzerland,2020
34,garlic,vegetables,1.4565,kg,15392,343921.69,EUR,Store D,Switzerland,2020
35,peas,vegetables,2.913,kg,624,345739.41,EUR,Store D,Switzerland,2020
36,eggplant,vegetables,1.4565,kg,2374,349197.14,EUR,Store D,Switzerland,2020
1,banana,fruits,0.4855,kg,29645,14392.65,EUR,Store E,Switzerland,2020
2,apple,fruits,0.6797,kg,2231,15909.06,EUR,Store E,Switzerland,2020
3,pear,fruits,0.5826,kg,469,16182.3,EUR,Store E,Switzerland,2020
4,grapes,fruits,1.1652,kg,9566,27328.6,EUR,Store E,Switzerland,2020
5,orange,fruits,0.7768,kg,27660,48814.89,EUR,Store E,Switzerland,2020
6,kiwi,fruits,0.8739,piece,5435,53564.54,EUR,Store E,Switzerland,2020
7,watermelon,fruits,4.8549999999999995,kg,2901,67648.89,EUR,Store E,Switzerland,2020
8,pomegranate,fruits,2.4274999999999998,kg,5436,80844.78,EUR,Store E,Switzerland,2020
9,pineapple,fruits,1.4565,piece,6483,90287.27,EUR,Store E,Switzerland,2020
10,mango,fruits,1.942,piece,10592,110856.93,EUR,Store E,Switzerland,2020
11,cucumber,vegetables,0.3884,piece,9445,114525.37,EUR,Store E,Switzerland,2020
12,carrot,vegetables,0.2913,kg,867,114777.93,EUR,Store E,Switzerland,2020
13,capsicum,vegetables,0.4855,kg,4975,117193.29,EUR,Store E,Switzerland,2020
14,onion,vegetables,0.1942,kg,3651,117902.32,EUR,Store E,Switzerland,2020
15,potato,vegetables,0.2913,kg,16399,122679.34,EUR,Store E,Switzerland,2020
16,lemon,vegetables,0.3884,kg,9604,126409.54,EUR,Store E,Switzerland,2020
17,tomato,vegetables,0.5826,kg,14798,135030.85,EUR,Store E,Switzerland,2020
18,raddish,vegetables,0.2913,kg,3980,136190.23,EUR,Store E,Switzerland,2020
19,beetroot,vegetables,0.3884,kg,4386,137893.75,EUR,Store E,Switzerland,2020
20,cabbage,vegetables,0.4855,piece,2036,138882.23,EUR,Store E,Switzerland,2020
21,lettuce,vegetables,0.5826,piece,5060,141830.18,EUR,Store E,Switzerland,2020
22,spinach,vegetables,0.6797,kg,6958,146559.54,EUR,Store E,Switzerland,2020
23,soy bean,vegetables,0.7768,kg,12063,155930.07,EUR,Store E,Switzerland,2020
24,cauliflower,vegetables,0.5826,piece,6887,159942.44,EUR,Store E,Switzerland,2020
25,bell pepper,vegetables,0.6797,kg,14965,170114.15,EUR,Store E,Switzerland,2020
26,chilli pepper,vegetables,0.4855,kg,5558,172812.56,EUR,Store E,Switzerland,2020
27,turnip,vegetables,0.3884,kg,20853,180911.86,EUR,Store E,Switzerland,2020
28,corn,vegetables,0.2913,kg,8493,183385.88,EUR,Store E,Switzerland,2020
29,sweetcorn,vegetables,0.3884,kg,17099,190027.13,EUR,Store E,Switzerland,2020
30,sweet potato,vegetables,0.4855,kg,9564,194670.45,EUR,Store E,Switzerland,2020
31,paprika,vegetables,1.942,kg,2600,199719.65,EUR,Store E,Switzerland,2020
32,jalepeno,vegetables,1.942,kg,616,200915.92,EUR,Store E,Switzerland,2020
33,ginger,vegetables,1.4565,kg,309,201365.98,EUR,Store E,Switzerland,2020
34,garlic,vegetables,1.4565,kg,25321,238246.02,EUR,Store E,Switzerland,2020
35,peas,vegetables,2.913,kg,5775,255068.59,EUR,Store E,Switzerland,2020
36,eggplant,vegetables,1.4565,kg,503,255801.21,EUR,Store E,Switzerland,2020
1,banana,fruits,0.4855,kg,19264,9352.67,EUR,Store A,Switzerland,2021
2,apple,fruits,0.6797,kg,18979,22252.7,EUR,Store A,Switzerland,2021
3,pear,fruits,0.5826,kg,321,22439.71,EUR,Store A,Switzerland,2021
4,grapes,fruits,1.1652,kg,3542,26566.85,EUR,Store A,Switzerland,2021
5,orange,fruits,0.7768,kg,8497,33167.32,EUR,Store A,Switzerland,2021
6,kiwi,fruits,0.8739,piece,4222,36856.93,EUR,Store A,Switzerland,2021
7,watermelon,fruits,4.8549999999999995,kg,24768,157105.57,EUR,Store A,Switzerland,2021
8,pomegranate,fruits,2.4274999999999998,kg,739,158899.49,EUR,Store A,Switzerland,2021
9,pineapple,fruits,1.4565,piece,19047,186641.44,EUR,Store A,Switzerland,2021
10,mango,fruits,1.942,piece,8124,202418.25,EUR,Store A,Switzerland,2021
11,cucumber,vegetables,0.3884,piece,10491,206492.96,EUR,Store A,Switzerland,2021
12,carrot,vegetables,0.2913,kg,2348,207176.93,EUR,Store A,Switzerland,2021
13,capsicum,vegetables,0.4855,kg,11748,212880.58,EUR,Store A,Switzerland,2021
14,onion,vegetables,0.1942,kg,26547,218036.01,EUR,Store A,Switzerland,2021
15,potato,vegetables,0.2913,kg,3289,218994.1,EUR,Store A,Switzerland,2021
16,lemon,vegetables,0.3884,kg,4445,220720.53,EUR,Store A,Switzerland,2021
17,tomato,vegetables,0.5826,kg,8098,225438.43,EUR,Store A,Switzerland,2021
18,raddish,vegetables,0.2913,kg,8076,227790.97,EUR,Store A,Switzerland,2021
19,beetroot,vegetables,0.3884,kg,6534,230328.77,EUR,Store A,Switzerland,2021
20,cabbage,vegetables,0.4855,piece,1820,231212.38,EUR,Store A,Switzerland,2021
21,lettuce,vegetables,0.5826,piece,6267,234863.54,EUR,Store A,Switzerland,2021
22,spinach,vegetables,0.6797,kg,1350,235781.13,EUR,Store A,Switzerland,2021
23,soy bean,vegetables,0.7768,kg,10706,244097.55,EUR,Store A,Switzerland,2021
24,cauliflower,vegetables,0.5826,piece,1225,244811.24,EUR,Store A,Switzerland,2021
25,bell pepper,vegetables,0.6797,kg,16775,256213.21,EUR,Store A,Switzerland,2021
26,chilli pepper,vegetables,0.4855,kg,4977,258629.54,EUR,Store A,Switzerland,2021
27,turnip,vegetables,0.3884,kg,7096,261385.63,EUR,Store A,Switzerland,2021
28,corn,vegetables,0.2913,kg,6570,263299.47,EUR,Store A,Switzerland,2021
29,sweetcorn,vegetables,0.3884,kg,6689,265897.47,EUR,Store A,Switzerland,2021
30,sweet potato,vegetables,0.4855,kg,2838,267275.32,EUR,Store A,Switzerland,2021
31,paprika,vegetables,1.942,kg,4135,275305.49,EUR,Store A,Switzerland,2021
32,jalepeno,vegetables,1.942,kg,241,275773.52,EUR,Store A,Switzerland,2021
33,ginger,vegetables,1.4565,kg,6919,285851.04,EUR,Store A,Switzerland,2021
34,garlic,vegetables,1.4565,kg,10754,301514.24,EUR,Store A,Switzerland,2021
35,peas,vegetables,2.913,kg,27410,381359.57,EUR,Store A,Switzerland,2021
36,eggplant,vegetables,1.4565,kg,19317,409494.78,EUR,Store A,Switzerland,2021
1,banana,fruits,0.4855,kg,18309,8889.02,EUR,Store B,Switzerland,2021
2,apple,fruits,0.6797,kg,29271,28784.52,EUR,Store B,Switzerland,2021
3,pear,fruits,0.5826,kg,1596,29714.35,EUR,Store B,Switzerland,2021
4,grapes,fruits,1.1652,kg,15962,48313.27,EUR,Store B,Switzerland,2021
5,orange,fruits,0.7768,kg,18292,62522.5,EUR,Store B,Switzerland,2021
6,kiwi,fruits,0.8739,piece,10144,71387.34,EUR,Store B,Switzerland,2021
7,watermelon,fruits,4.8549999999999995,kg,3118,86525.23,EUR,Store B,Switzerland,2021
8,pomegranate,fruits,2.4274999999999998,kg,9408,109363.15,EUR,Store B,Switzerland,2021
9,pineapple,fruits,1.4565,piece,26906,148551.74,EUR,Store B,Switzerland,2021
10,mango,fruits,1.942,piece,5131,158516.14,EUR,Store B,Switzerland,2021
11,cucumber,vegetables,0.3884,piece,9601,162245.17,EUR,Store B,Switzerland,2021
12,carrot,vegetables,0.2913,kg,1253,162610.17,EUR,Store B,Switzerland,2021
13,capsicum,vegetables,0.4855,kg,3104,164117.16,EUR,Store B,Switzerland,2021
14,onion,vegetables,0.1942,kg,3461,164789.28,EUR,Store B,Switzerland,2021
15,potato,vegetables,0.2913,kg,8399,167235.91,EUR,Store B,Switzerland,2021
16,lemon,vegetables,0.3884,kg,19545,174827.19,EUR,Store B,Switzerland,2021
17,tomato,vegetables,0.5826,kg,1246,175553.11,EUR,Store B,Switzerland,2021
18,raddish,vegetables,0.2913,kg,4378,176828.42,EUR,Store B,Switzerland,2021
19,beetroot,vegetables,0.3884,kg,85,176861.44,EUR,Store B,Switzerland,2021
20,cabbage,vegetables,0.4855,piece,27408,190168.02,EUR,Store B,Switzerland,2021
21,lettuce,vegetables,0.5826,piece,8668,195218.0,EUR,Store B,Switzerland,2021
22,spinach,vegetables,0.6797,kg,13590,204455.12,EUR,Store B,Switzerland,2021
23,soy bean,vegetables,0.7768,kg,21625,221253.42,EUR,Store B,Switzerland,2021
24,cauliflower,vegetables,0.5826,piece,6780,225203.45,EUR,Store B,Switzerland,2021
25,bell pepper,vegetables,0.6797,kg,9156,231426.78,EUR,Store B,Switzerland,2021
26,chilli pepper,vegetables,0.4855,kg,16521,239447.73,EUR,Store B,Switzerland,2021
27,turnip,vegetables,0.3884,kg,20875,247555.58,EUR,Store B,Switzerland,2021
28,corn,vegetables,0.2913,kg,4367,248827.68,EUR,Store B,Switzerland,2021
29,sweetcorn,vegetables,0.3884,kg,2718,249883.35,EUR,Store B,Switzerland,2021
30,sweet potato,vegetables,0.4855,kg,29286,264101.71,EUR,Store B,Switzerland,2021
31,paprika,vegetables,1.942,kg,8176,279979.5,EUR,Store B,Switzerland,2021
32,jalepeno,vegetables,1.942,kg,5194,290066.25,EUR,Store B,Switzerland,2021
33,ginger,vegetables,1.4565,kg,12120,307719.03,EUR,Store B,Switzerland,2021
34,garlic,vegetables,1.4565,kg,9063,320919.29,EUR,Store B,Switzerland,2021
35,peas,vegetables,2.913,kg,6221,339041.06,EUR,Store B,Switzerland,2021
36,eggplant,vegetables,1.4565,kg,12941,357889.63,EUR,Store B,Switzerland,2021
1,banana,fruits,0.4855,kg,21713,10541.66,EUR,Store C,Switzerland,2021
2,apple,fruits,0.6797,kg,17351,22335.14,EUR,Store C,Switzerland,2021
3,pear,fruits,0.5826,kg,16730,32082.03,EUR,Store C,Switzerland,2021
4,grapes,fruits,1.1652,kg,19322,54596.03,EUR,Store C,Switzerland,2021
5,orange,fruits,0.7768,kg,13083,64758.9,EUR,Store C,Switzerland,2021
6,kiwi,fruits,0.8739,piece,5917,69929.77,EUR,Store C,Switzerland,2021
7,watermelon,fruits,4.8549999999999995,kg,18480,159650.17,EUR,Store C,Switzerland,2021
8,pomegranate,fruits,2.4274999999999998,kg,9830,183512.49,EUR,Store C,Switzerland,2021
9,pineapple,fruits,1.4565,piece,8249,195527.16,EUR,Store C,Switzerland,2021
10,mango,fruits,1.942,piece,13745,222219.95,EUR,Store C,Switzerland,2021
11,cucumber,vegetables,0.3884,piece,2132,223048.02,EUR,Store C,Switzerland,2021
12,carrot,vegetables,0.2913,kg,2257,223705.49,EUR,Store C,Switzerland,2021
13,capsicum,vegetables,0.4855,kg,1738,224549.28,EUR,Store C,Switzerland,2021
14,onion,vegetables,0.1942,kg,9094,226315.34,EUR,Store C,Switzerland,2021
15,potato,vegetables,0.2913,kg,3161,227236.14,EUR,Store C,Switzerland,2021
16,lemon,vegetables,0.3884,kg,18630,234472.03,EUR,Store C,Switzerland,2021
17,tomato,vegetables,0.5826,kg,1357,235262.62,EUR,Store C,Switzerland,2021
18,raddish,vegetables,0.2913,kg,15180,239684.55,EUR,Store C,Switzerland,2021
19,beetroot,vegetables,0.3884,kg,4864,241573.73,EUR,Store C,Switzerland,2021
20,cabbage,vegetables,0.4855,piece,4145,243586.13,EUR,Store C,Switzerland,2021
21,lettuce,vegetables,0.5826,piece,18686,254472.59,EUR,Store C,Switzerland,2021
22,spinach,vegetables,0.6797,kg,3243,256676.86,EUR,Store C,Switzerland,2021
23,soy bean,vegetables,0.7768,kg,11539,265640.35,EUR,Store C,Switzerland,2021
24,cauliflower,vegetables,0.5826,piece,24988,280198.36,EUR,Store C,Switzerland,2021
25,bell pepper,vegetables,0.6797,kg,3417,282520.9,EUR,Store C,Switzerland,2021
26,chilli pepper,vegetables,0.4855,kg,1329,283166.13,EUR,Store C,Switzerland,2021
27,turnip,vegetables,0.3884,kg,15750,289283.43,EUR,Store C,Switzerland,2021
28,corn,vegetables,0.2913,kg,14349,293463.29,EUR,Store C,Switzerland,2021
29,sweetcorn,vegetables,0.3884,kg,9890,297304.57,EUR,Store C,Switzerland,2021
30,sweet potato,vegetables,0.4855,kg,2745,298637.26,EUR,Store C,Switzerland,2021
31,paprika,vegetables,1.942,kg,24115,345468.59,EUR,Store C,Switzerland,2021
32,jalepeno,vegetables,1.942,kg,19821,383960.98,EUR,Store C,Switzerland,2021
33,ginger,vegetables,1.4565,kg,6601,393575.33,EUR,Store C,Switzerland,2021
34,garlic,vegetables,1.4565,kg,5246,401216.13,EUR,Store C,Switzerland,2021
35,peas,vegetables,2.913,kg,19319,457492.38,EUR,Store C,Switzerland,2021
36,eggplant,vegetables,1.4565,kg,7760,468794.82,EUR,Store C,Switzerland,2021
1,banana,fruits,0.4855,kg,23161,11244.67,EUR,Store D,Switzerland,2021
2,apple,fruits,0.6797,kg,7596,16407.67,EUR,Store D,Switzerland,2021
3,pear,fruits,0.5826,kg,2040,17596.17,EUR,Store D,Switzerland,2021
4,grapes,fruits,1.1652,kg,14746,34778.21,EUR,Store D,Switzerland,2021
5,orange,fruits,0.7768,kg,20777,50917.78,EUR,Store D,Switzerland,2021
6,kiwi,fruits,0.8739,piece,27373,74839.05,EUR,Store D,Switzerland,2021
7,watermelon,fruits,4.8549999999999995,kg,29970,220343.4,EUR,Store D,Switzerland,2021
8,pomegranate,fruits,2.4274999999999998,kg,5575,233876.71,EUR,Store D,Switzerland,2021
9,pineapple,fruits,1.4565,piece,6508,243355.61,EUR,Store D,Switzerland,2021
10,mango,fruits,1.942,piece,8384,259637.34,EUR,Store D,Switzerland,2021
11,cucumber,vegetables,0.3884,piece,5544,261790.63,EUR,Store D,Switzerland,2021
12,carrot,vegetables,0.2913,kg,9693,264614.2,EUR,Store D,Switzerland,2021
13,capsicum,vegetables,0.4855,kg,9592,269271.12,EUR,Store D,Switzerland,2021
14,onion,vegetables,0.1942,kg,6102,270456.13,EUR,Store D,Switzerland,2021
15,potato,vegetables,0.2913,kg,18017,275704.48,EUR,Store D,Switzerland,2021
16,lemon,vegetables,0.3884,kg,9234,279290.96,EUR,Store D,Switzerland,2021
17,tomato,vegetables,0.5826,kg,871,279798.41,EUR,Store D,Switzerland,2021
18,raddish,vegetables,0.2913,kg,61,279816.18,EUR,Store D,Switzerland,2021
19,beetroot,vegetables,0.3884,kg,16219,286115.64,EUR,Store D,Switzerland,2021
20,cabbage,vegetables,0.4855,piece,10440,291184.26,EUR,Store D,Switzerland,2021
21,lettuce,vegetables,0.5826,piece,3820,293409.79,EUR,Store D,Switzerland,2021
22,spinach,vegetables,0.6797,kg,16691,304754.66,EUR,Store D,Switzerland,2021
23,soy bean,vegetables,0.7768,kg,12184,314219.19,EUR,Store D,Switzerland,2021
24,cauliflower,vegetables,0.5826,piece,5684,317530.69,EUR,Store D,Switzerland,2021
25,bell pepper,vegetables,0.6797,kg,21354,332045.0,EUR,Store D,Switzerland,2021
26,chilli pepper,vegetables,0.4855,kg,9215,336518.89,EUR,Store D,Switzerland,2021
27,turnip,vegetables,0.3884,kg,3611,337921.4,EUR,Store D,Switzerland,2021
28,corn,vegetables,0.2913,kg,6584,339839.32,EUR,Store D,Switzerland,2021
29,sweetcorn,vegetables,0.3884,kg,8057,342968.66,EUR,Store D,Switzerland,2021
30,sweet potato,vegetables,0.4855,kg,9062,347368.26,EUR,Store D,Switzerland,2021
31,paprika,vegetables,1.942,kg,6627,360237.89,EUR,Store D,Switzerland,2021
32,jalepeno,vegetables,1.942,kg,20033,399141.98,EUR,Store D,Switzerland,2021
33,ginger,vegetables,1.4565,kg,3447,404162.53,EUR,Store D,Switzerland,2021
34,garlic,vegetables,1.4565,kg,4832,411200.34,EUR,Store D,Switzerland,2021
35,peas,vegetables,2.913,kg,9916,440085.65,EUR,Store D,Switzerland,2021
36,eggplant,vegetables,1.4565,kg,28804,482038.68,EUR,Store D,Switzerland,2021
1,banana,fruits,0.4855,kg,10249,4975.89,EUR,Store E,Switzerland,2021
2,apple,fruits,0.6797,kg,3699,7490.1,EUR,Store E,Switzerland,2021
3,pear,fruits,0.5826,kg,1326,8262.63,EUR,Store E,Switzerland,2021
4,grapes,fruits,1.1652,kg,2212,10840.05,EUR,Store E,Switzerland,2021
5,orange,fruits,0.7768,kg,7364,16560.4,EUR,Store E,Switzerland,2021
6,kiwi,fruits,0.8739,piece,6882,22574.58,EUR,Store E,Switzerland,2021
7,watermelon,fruits,4.8549999999999995,kg,7333,58176.3,EUR,Store E,Switzerland,2021
8,pomegranate,fruits,2.4274999999999998,kg,1753,62431.71,EUR,Store E,Switzerland,2021
9,pineapple,fruits,1.4565,piece,13847,82599.86,EUR,Store E,Switzerland,2021
10,mango,fruits,1.942,piece,396,83368.89,EUR,Store E,Switzerland,2021
11,cucumber,vegetables,0.3884,piece,5618,85550.93,EUR,Store E,Switzerland,2021
12,carrot,vegetables,0.2913,kg,18174,90845.01,EUR,Store E,Switzerland,2021
13,capsicum,vegetables,0.4855,kg,2217,91921.37,EUR,Store E,Switzerland,2021
14,onion,vegetables,0.1942,kg,17200,95261.61,EUR,Store E,Switzerland,2021
15,potato,vegetables,0.2913,kg,5750,96936.58,EUR,Store E,Switzerland,2021
16,lemon,vegetables,0.3884,kg,1339,97456.65,EUR,Store E,Switzerland,2021
17,tomato,vegetables,0.5826,kg,7890,102053.36,EUR,Store E,Switzerland,2021
18,raddish,vegetables,0.2913,kg,2398,102751.9,EUR,Store E,Switzerland,2021
19,beetroot,vegetables,0.3884,kg,18178,109812.23,EUR,Store E,Switzerland,2021
20,cabbage,vegetables,0.4855,piece,15786,117476.34,EUR,Store E,Switzerland,2021
21,lettuce,vegetables,0.5826,piece,14212,125756.25,EUR,Store E,Switzerland,2021
22,spinach,vegetables,0.6797,kg,8719,131682.55,EUR,Store E,Switzerland,2021
23,soy bean,vegetables,0.7768,kg,5033,135592.19,EUR,Store E,Switzerland,2021
24,cauliflower,vegetables,0.5826,piece,8991,140830.34,EUR,Store E,Switzerland,2021
25,bell pepper,vegetables,0.6797,kg,25755,158336.02,EUR,Store E,Switzerland,2021
26,chilli pepper,vegetables,0.4855,kg,4894,160712.05,EUR,Store E,Switzerland,2021
27,turnip,vegetables,0.3884,kg,29288,172087.51,EUR,Store E,Switzerland,2021
28,corn,vegetables,0.2913,kg,8453,174549.87,EUR,Store E,Switzerland,2021
29,sweetcorn,vegetables,0.3884,kg,5054,176512.85,EUR,Store E,Switzerland,2021
30,sweet potato,vegetables,0.4855,kg,18250,185373.22,EUR,Store E,Switzerland,2021
31,paprika,vegetables,1.942,kg,1831,188929.02,EUR,Store E,Switzerland,2021
32,jalepeno,vegetables,1.942,kg,17178,222288.7,EUR,Store E,Switzerland,2021
33,ginger,vegetables,1.4565,kg,8427,234562.63,EUR,Store E,Switzerland,2021
34,garlic,vegetables,1.4565,kg,7625,245668.44,EUR,Store E,Switzerland,2021
35,peas,vegetables,2.913,kg,4019,257375.78,EUR,Store E,Switzerland,2021
36,eggplant,vegetables,1.4565,kg,3348,262252.15,EUR,Store E,Switzerland,2021
1,banana,fruits,0.4855,kg,11046,5362.83,EUR,Store A,Switzerland,2022
2,apple,fruits,0.6797,kg,2928,7352.99,EUR,Store A,Switzerland,2022
3,pear,fruits,0.5826,kg,12908,14873.2,EUR,Store A,Switzerland,2022
4,grapes,fruits,1.1652,kg,7922,24103.91,EUR,Store A,Switzerland,2022
5,orange,fruits,0.7768,kg,18258,38286.72,EUR,Store A,Switzerland,2022
6,kiwi,fruits,0.8739,piece,3682,41504.42,EUR,Store A,Switzerland,2022
7,watermelon,fruits,4.8549999999999995,kg,917,45956.46,EUR,Store A,Switzerland,2022
8,pomegranate,fruits,2.4274999999999998,kg,13036,77601.35,EUR,Store A,Switzerland,2022
9,pineapple,fruits,1.4565,piece,26788,116618.07,EUR,Store A,Switzerland,2022
10,mango,fruits,1.942,piece,5577,127448.6,EUR,Store A,Switzerland,2022
11,cucumber,vegetables,0.3884,piece,8447,130729.42,EUR,Store A,Switzerland,2022
12,carrot,vegetables,0.2913,kg,3684,131802.57,EUR,Store A,Switzerland,2022
13,capsicum,vegetables,0.4855,kg,3196,133354.23,EUR,Store A,Switzerland,2022
14,onion,vegetables,0.1942,kg,578,133466.47,EUR,Store A,Switzerland,2022
15,potato,vegetables,0.2913,kg,3647,134528.85,EUR,Store A,Switzerland,2022
16,lemon,vegetables,0.3884,kg,11607,139037.0,EUR,Store A,Switzerland,2022
17,tomato,vegetables,0.5826,kg,20949,151241.89,EUR,Store A,Switzerland,2022
18,raddish,vegetables,0.2913,kg,24979,158518.27,EUR,Store A,Switzerland,2022
19,beetroot,vegetables,0.3884,kg,18046,165527.34,EUR,Store A,Switzerland,2022
20,cabbage,vegetables,0.4855,piece,3473,167213.48,EUR,Store A,Switzerland,2022
21,lettuce,vegetables,0.5826,piece,10954,173595.28,EUR,Store A,Switzerland,2022
22,spinach,vegetables,0.6797,kg,1392,174541.43,EUR,Store A,Switzerland,2022
23,soy bean,vegetables,0.7768,kg,19634,189793.12,EUR,Store A,Switzerland,2022
24,cauliflower,vegetables,0.5826,piece,4906,192651.35,EUR,Store A,Switzerland,2022
25,bell pepper,vegetables,0.6797,kg,10105,199519.72,EUR,Store A,Switzerland,2022
26,chilli pepper,vegetables,0.4855,kg,6964,202900.74,EUR,Store A,Switzerland,2022
27,turnip,vegetables,0.3884,kg,22916,211801.32,EUR,Store A,Switzerland,2022
28,corn,vegetables,0.2913,kg,2969,212666.19,EUR,Store A,Switzerland,2022
29,sweetcorn,vegetables,0.3884,kg,6543,215207.49,EUR,Store A,Switzerland,2022
30,sweet potato,vegetables,0.4855,kg,2386,216365.89,EUR,Store A,Switzerland,2022
31,paprika,vegetables,1.942,kg,3699,223549.35,EUR,Store A,Switzerland,2022
32,jalepeno,vegetables,1.942,kg,6605,236376.26,EUR,Store A,Switzerland,2022
33,ginger,vegetables,1.4565,kg,1743,238914.94,EUR,Store A,Switzerland,2022
34,garlic,vegetables,1.4565,kg,868,240179.18,EUR,Store A,Switzerland,2022
35,peas,vegetables,2.913,kg,4493,253267.29,EUR,Store A,Switzerland,2022
36,eggplant,vegetables,1.4565,kg,8236,265263.02,EUR,Store A,Switzerland,2022
1,banana,fruits,0.4855,kg,12140,5893.97,EUR,Store B,Switzerland,2022
2,apple,fruits,0.6797,kg,3117,8012.59,EUR,Store B,Switzerland,2022
3,pear,fruits,0.5826,kg,4965,10905.2,EUR,Store B,Switzerland,2022
4,grapes,fruits,1.1652,kg,8956,21340.74,EUR,Store B,Switzerland,2022
5,orange,fruits,0.7768,kg,897,22037.52,EUR,Store B,Switzerland,2022
6,kiwi,fruits,0.8739,piece,4032,25561.09,EUR,Store B,Switzerland,2022
7,watermelon,fruits,4.8549999999999995,kg,29414,168366.06,EUR,Store B,Switzerland,2022
8,pomegranate,fruits,2.4274999999999998,kg,3023,175704.39,EUR,Store B,Switzerland,2022
9,pineapple,fruits,1.4565,piece,8366,187889.47,EUR,Store B,Switzerland,2022
10,mango,fruits,1.942,piece,6371,200261.95,EUR,Store B,Switzerland,2022
11,cucumber,vegetables,0.3884,piece,5470,202386.5,EUR,Store B,Switzerland,2022
12,carrot,vegetables,0.2913,kg,8673,204912.95,EUR,Store B,Switzerland,2022
13,capsicum,vegetables,0.4855,kg,285,205051.31,EUR,Store B,Switzerland,2022
14,onion,vegetables,0.1942,kg,4458,205917.06,EUR,Store B,Switzerland,2022
15,potato,vegetables,0.2913,kg,9991,208827.44,EUR,Store B,Switzerland,2022
16,lemon,vegetables,0.3884,kg,10914,213066.43,EUR,Store B,Switzerland,2022
17,tomato,vegetables,0.5826,kg,1100,213707.29,EUR,Store B,Switzerland,2022
18,raddish,vegetables,0.2913,kg,4736,215086.89,EUR,Store B,Switzerland,2022
19,beetroot,vegetables,0.3884,kg,6139,217471.28,EUR,Store B,Switzerland,2022
20,cabbage,vegetables,0.4855,piece,5205,219998.3,EUR,Store B,Switzerland,2022
21,lettuce,vegetables,0.5826,piece,10066,225862.76,EUR,Store B,Switzerland,2022
22,spinach,vegetables,0.6797,kg,12654,234463.68,EUR,Store B,Switzerland,2022
23,soy bean,vegetables,0.7768,kg,6277,239339.65,EUR,Store B,Switzerland,2022
24,cauliflower,vegetables,0.5826,piece,11745,246182.29,EUR,Store B,Switzerland,2022
25,bell pepper,vegetables,0.6797,kg,29132,265983.31,EUR,Store B,Switzerland,2022
26,chilli pepper,vegetables,0.4855,kg,16606,274045.52,EUR,Store B,Switzerland,2022
27,turnip,vegetables,0.3884,kg,5873,276326.6,EUR,Store B,Switzerland,2022
28,corn,vegetables,0.2913,kg,29386,284886.74,EUR,Store B,Switzerland,2022
29,sweetcorn,vegetables,0.3884,kg,21135,293095.57,EUR,Store B,Switzerland,2022
30,sweet potato,vegetables,0.4855,kg,13748,299770.23,EUR,Store B,Switzerland,2022
31,paprika,vegetables,1.942,kg,4543,308592.73,EUR,Store B,Switzerland,2022
32,jalepeno,vegetables,1.942,kg,1210,310942.55,EUR,Store B,Switzerland,2022
33,ginger,vegetables,1.4565,kg,9234,324391.87,EUR,Store B,Switzerland,2022
34,garlic,vegetables,1.4565,kg,25506,361541.36,EUR,Store B,Switzerland,2022
35,peas,vegetables,2.913,kg,4922,375879.15,EUR,Store B,Switzerland,2022
36,eggplant,vegetables,1.4565,kg,19936,404915.93,EUR,Store B,Switzerland,2022
1,banana,fruits,0.4855,kg,16363,7944.24,EUR,Store C,Switzerland,2022
2,apple,fruits,0.6797,kg,15320,18357.24,EUR,Store C,Switzerland,2022
3,pear,fruits,0.5826,kg,6897,22375.43,EUR,Store C,Switzerland,2022
4,grapes,fruits,1.1652,kg,4170,27234.32,EUR,Store C,Switzerland,2022
5,orange,fruits,0.7768,kg,15294,39114.7,EUR,Store C,Switzerland,2022
6,kiwi,fruits,0.8739,piece,6028,44382.57,EUR,Store C,Switzerland,2022
7,watermelon,fruits,4.8549999999999995,kg,3906,63346.2,EUR,Store C,Switzerland,2022
8,pomegranate,fruits,2.4274999999999998,kg,6165,78311.73,EUR,Store C,Switzerland,2022
9,pineapple,fruits,1.4565,piece,14496,99425.16,EUR,Store C,Switzerland,2022
10,mango,fruits,1.942,piece,15324,129184.36,EUR,Store C,Switzerland,2022
11,cucumber,vegetables,0.3884,piece,3220,130435.01,EUR,Store C,Switzerland,2022
12,carrot,vegetables,0.2913,kg,20859,136511.24,EUR,Store C,Switzerland,2022
13,capsicum,vegetables,0.4855,kg,4854,138867.86,EUR,Store C,Switzerland,2022
14,onion,vegetables,0.1942,kg,8857,140587.89,EUR,Store C,Switzerland,2022
15,potato,vegetables,0.2913,kg,10155,143546.04,EUR,Store C,Switzerland,2022
